-
SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150354|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019150354|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019150354|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019150400|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150405|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150411|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150416|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150422|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150425|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019150425|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019150425|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019150425|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019150427|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150432|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150438|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150443|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150449|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150454|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150455|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019150455|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019150455|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019150455|SAT-SEFAZ|erro|nvl 0:(CFeRecepcao) falha de comunicacao com a SEFAZ
20201019150455|SAT|erro|nvl 0:(bloqueio) falha ao sair do estado de bloqueio
20201019150500|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150505|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150510|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150515|SAT|info|nvl 2:(bloqueio) iniciado processo de desbloqueio autonomo
20201019150515|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019150516|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150521|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150527|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150532|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150537|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150543|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150545|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019150545|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019150545|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019150545|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019150548|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150554|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150559|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150604|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150610|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150615|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150616|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019150616|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019150616|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019150616|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019150621|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150626|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150632|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150637|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150643|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150646|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019150646|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019150646|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019150646|SAT-SEFAZ|erro|nvl 0:(CFeRecepcao) falha de comunicacao com a SEFAZ
20201019150646|SAT|erro|nvl 0:(bloqueio) falha ao sair do estado de bloqueio
20201019150649|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150654|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150700|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150705|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150706|SAT|info|nvl 2:(bloqueio) iniciado processo de desbloqueio autonomo
20201019150706|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019150710|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150716|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150721|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150727|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150732|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150736|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019150736|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019150736|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019150736|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019150737|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150743|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150748|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150754|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150759|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150804|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150806|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019150806|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019150806|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019150806|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019150810|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150815|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150821|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150826|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150832|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150837|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019150837|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019150837|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019150837|SAT-SEFAZ|erro|nvl 0:(CFeRecepcao) falha de comunicacao com a SEFAZ
20201019150837|SAT|erro|nvl 0:(bloqueio) falha ao sair do estado de bloqueio
20201019150837|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150842|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150848|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150853|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150857|SAT|info|nvl 2:(bloqueio) iniciado processo de desbloqueio autonomo
20201019150857|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019150859|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150904|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150909|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150915|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150920|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150926|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150927|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019150927|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019150927|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019150927|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019150931|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150937|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150942|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150948|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150954|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019150957|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019150957|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019150957|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019150957|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019150959|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151004|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151010|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151015|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151021|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151026|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151027|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019151027|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019151027|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019151027|SAT-SEFAZ|erro|nvl 0:(CFeRecepcao) falha de comunicacao com a SEFAZ
20201019151027|SAT|erro|nvl 0:(bloqueio) falha ao sair do estado de bloqueio
20201019151032|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151037|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151042|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151047|SAT|info|nvl 2:(bloqueio) iniciado processo de desbloqueio autonomo
20201019151047|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019151048|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151053|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151059|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151104|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151109|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151115|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151117|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019151117|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019151117|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019151117|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019151120|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151126|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151131|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151136|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151142|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151147|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151148|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019151148|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019151148|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019151148|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019151153|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151158|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151203|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151209|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151214|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151218|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019151218|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019151218|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019151218|SAT-SEFAZ|erro|nvl 0:(CFeRecepcao) falha de comunicacao com a SEFAZ
20201019151218|SAT|erro|nvl 0:(bloqueio) falha ao sair do estado de bloqueio
20201019151220|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151225|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151231|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151236|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151238|SAT|info|nvl 2:(bloqueio) iniciado processo de desbloqueio autonomo
20201019151238|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019151242|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151247|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151253|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151259|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151304|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151308|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019151308|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019151308|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019151308|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019151309|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151315|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151320|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151326|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151331|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151336|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151338|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019151338|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019151338|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019151338|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019151342|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151347|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151353|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151358|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151404|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151409|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019151409|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019151409|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019151409|SAT-SEFAZ|erro|nvl 0:(CFeRecepcao) falha de comunicacao com a SEFAZ
20201019151409|SAT|erro|nvl 0:(bloqueio) falha ao sair do estado de bloqueio
20201019151409|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151414|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151420|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151425|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151429|SAT|info|nvl 2:(bloqueio) iniciado processo de desbloqueio autonomo
20201019151429|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019151431|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151436|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151441|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151447|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151452|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151458|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151459|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019151459|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019151459|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019151459|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019151503|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151508|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151514|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151519|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151525|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151529|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019151529|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019151529|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019151529|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019151530|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151536|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151541|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151547|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151552|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151558|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151600|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019151600|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019151600|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019151600|SAT-SEFAZ|erro|nvl 0:(CFeRecepcao) falha de comunicacao com a SEFAZ
20201019151600|SAT|erro|nvl 0:(bloqueio) falha ao sair do estado de bloqueio
20201019151604|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151609|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151615|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151620|SAT|info|nvl 2:(bloqueio) iniciado processo de desbloqueio autonomo
20201019151620|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019151620|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151626|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151631|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151636|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151642|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151647|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151650|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019151650|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019151650|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019151650|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019151653|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151658|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151703|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151709|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151714|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151720|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151720|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019151720|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019151720|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019151720|SAT-SEFAZ|info|nvl 2:(CFeRecepcao):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeRecepcao/CfeRecepcao.asmx
20201019151725|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151730|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151736|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151741|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151747|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151750|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: codigo: 28
20201019151750|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Host not found
20201019151750|SEFAZ-SAT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: detail: get host by name failed in tcp_connect()
20201019151750|SAT-SEFAZ|erro|nvl 0:(CFeRecepcao) falha de comunicacao com a SEFAZ
20201019151750|SAT|erro|nvl 0:(bloqueio) falha ao sair do estado de bloqueio
20201019151752|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151758|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
20201019151803|SAT|info|nvl 2:(diagnostico) conexao via ETHE sendo estabelecida.
